Date,adj_close,return_1d,next_day_return,target,predicted_direction,prob_up,regime,garch_vol_forecast,position_size,final_position,best_position,strategy_return,strategy_return_net,best_strategy_return,buy_hold_return,cumulative_strategy,cumulative_strategy_net,cumulative_buy_hold,buyhold_position,Buy_Hold_gross_return,Buy_Hold_turnover,Buy_Hold_cost,Buy_Hold_net_return,Buy_Hold_cum_gross,Buy_Hold_cum_net
2025-01-29,6039.31005859375,-0.0046788957603215,0.0052754144053117,1,1,0.82009685,Bull,0.9329583701743468,0.8038943901214409,0.8038943901214409,0.8038943901214409,0.0042408760459959,0.004202040885228,0.0042408760459959,0.0052754144053117,1.0334558417515745,1.0259496453556944,1.0345264373535106,1.0,0.0052754144053117,0.0,0.0,0.0052754144053117,1.0345264373535106,1.0345264373535106
2025-01-30,6071.169921875,0.0052754144053117,-0.0050468257540199,0,1,0.7971968,Bull,0.8791934213622271,0.8530546086638658,0.8530546086638658,0.8530546086638658,-0.0043052179685901,-0.0043543781871325,-0.0043052179685901,-0.0050468257540199,1.029006589091921,1.0214822725988613,1.0293053626862605,1.0,-0.0050468257540199,0.0,0.0,-0.0050468257540199,1.0293053626862605,1.0293053626862605
2025-01-31,6040.52978515625,-0.0050468257540199,-0.0076085976846667,0,1,0.7515476,Bull,0.8491923179246254,0.8831921629165872,0.8831921629165872,0.8831921629165872,-0.0067198538458829,-0.0067499914001356,-0.0067198538458829,-0.0076085976846667,1.0220918152067728,1.014587276043428,1.0214737922869108,1.0,-0.0076085976846667,0.0,0.0,-0.0076085976846667,1.0214737922869108,1.0214737922869108
2025-02-03,5994.56982421875,-0.0076085976846667,0.0072248818286797,1,1,0.598495,Bull,0.8603966551308891,0.8716909759323799,0.8716909759323799,0.8716909759323799,0.0062978642922379,0.0062863631052537,0.0062978642922379,0.0072248818286797,1.0285288107531525,1.0209653400626073,1.0288538197272772,1.0,0.0072248818286797,0.0,0.0,0.0072248818286797,1.0288538197272772,1.0288538197272772
2025-02-04,6037.8798828125,0.0072248818286797,0.0039086729306143,1,1,0.6882808,Bull,0.8362131251083665,0.8969005358565808,0.8969005358565808,0.8969005358565808,0.003505690845956,0.0034804812860318,0.003505690845956,0.0039086729306143,1.0321345147898118,1.0245187908223825,1.0328752728020043,1.0,0.0039086729306143,0.0,0.0,0.0039086729306143,1.0328752728020043,1.0328752728020043
2025-02-05,6061.47998046875,0.0039086729306143,0.0036442987226186,1,1,0.5727631,Bull,0.783573417926574,0.9571534496213346,0.9571534496213346,0.9571534496213346,0.003488153093805,0.0034279001800402,0.003488153093805,0.0036442987226186,1.035734757990799,1.028030738969897,1.036639378839301,1.0,0.0036442987226186,0.0,0.0,0.0036442987226186,1.036639378839301,1.036639378839301
2025-02-06,6083.56982421875,0.0036442987226186,-0.0094647701115428,0,1,0.71969205,Bull,0.7350970076339659,1.0,1.0,1.0,-0.0094647701115428,-0.0095076166619214,-0.0094647701115428,-0.0094647701115428,1.0259317666098815,1.0182566167870994,1.0268278254300145,1.0,-0.0094647701115428,0.0,0.0,-0.0094647701115428,1.0268278254300145,1.0268278254300145
2025-02-07,6025.990234375,-0.0094647701115428,0.0067125410858628,1,1,0.5100696,Bull,0.8056200057081454,0.9309599993619138,0.9309599993619138,0.0,0.0062491072450116,0.0061800672443735,0.0,0.0067125410858628,1.0323429242454911,1.024549511150872,1.0337204493963206,1.0,0.0067125410858628,0.0,0.0,0.0067125410858628,1.0337204493963206,1.0337204493963206
2025-02-10,6066.43994140625,0.0067125410858628,0.0003395827888592,1,1,0.70983815,Bull,0.7829558888296335,0.95790837095702,0.95790837095702,0.95790837095702,0.0003252891960811,0.000298340824486,0.0003252891960811,0.0003395827888592,1.0326787342453991,1.0248551760967557,1.0340714830694275,1.0,0.0003395827888592,0.0,0.0,0.0003395827888592,1.0340714830694275,1.0340714830694275
2025-02-11,6068.5,0.0003395827888592,-0.0027238667143857,0,1,0.67803204,Bull,0.7270068500519298,1.0,1.0,1.0,-0.0027238667143857,-0.0027659583434286,-0.0027238667143857,-0.0027238667143857,1.029865855014534,1.0220204693716248,1.0312548101763992,1.0,-0.0027238667143857,0.0,0.0,-0.0027238667143857,1.0312548101763992,1.0312548101763992
2025-02-12,6051.97021484375,-0.0027238667143857,0.0104262921222306,1,1,0.6873303,Bull,0.6928512402673117,1.0,1.0,1.0,0.0104262921222306,0.0104262921222306,0.0104262921222306,0.0104262921222306,1.0406035372656264,1.0326763533401926,1.042006974079754,1.0,0.0104262921222306,0.0,0.0,0.0104262921222306,1.042006974079754,1.042006974079754
2025-02-13,6115.06982421875,0.0104262921222306,-7.194380749464546e-05,0,1,0.63154745,Bull,0.7527420866227917,0.9963572029895468,0.9963572029895468,0.9963572029895468,-7.168173080778336e-05,-7.532452781823646e-05,-7.168173080778336e-05,-7.194380749464546e-05,1.0405289450029904,1.032598567481488,1.0419320081306027,1.0,-7.194380749464546e-05,0.0,0.0,-7.194380749464546e-05,1.0419320081306027,1.0419320081306027
2025-02-14,6114.6298828125,-7.194380749464546e-05,0.0024449877750611,1,1,0.7628052,Bull,0.700847608966209,1.0,1.0,1.0,0.0024449877750611,0.0024413449780506,0.0024449877750611,0.0024449877750611,1.04307302555312,1.0351194968085515,1.044479519152927,1.0,0.0024449877750611,0.0,0.0,0.0024449877750611,1.044479519152927,1.044479519152927
2025-02-18,6129.580078125,0.0024449877750611,0.0023769693899173,1,0,0.19475639,Bull,0.6558372822195401,1.0,0.0,0.0,0.0,-0.001,0.0,0.0023769693899173,1.04307302555312,1.034084377311743,1.046962214998349,1.0,0.0023769693899173,0.0,0.0,0.0023769693899173,1.046962214998349,1.046962214998349
2025-02-19,6144.14990234375,0.0023769693899173,-0.0043341850761716,0,0,0.45260268,Bull,0.6154279713818008,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0043341850761716,1.04307302555312,1.034084377311743,1.0424244869907875,1.0,-0.0043341850761716,0.0,0.0,-0.0043341850761716,1.0424244869907877,1.0424244869907877
2025-02-20,6117.52001953125,-0.0043341850761716,-0.0170641267025635,0,1,0.6579808,Bull,0.6161774762760364,1.0,1.0,1.0,-0.0170641267025635,-0.0180641267025635,-0.0170641267025635,-0.0170641267025635,1.0252738952850553,1.015404546098842,1.024636423466922,1.0,-0.0170641267025635,0.0,0.0,-0.0170641267025635,1.024636423466922,1.024636423466922
2025-02-21,6013.1298828125,-0.0170641267025635,-0.0049691065044024,0,0,0.266044,Bull,0.934726624990694,0.8023736351871509,0.0,0.0,-0.0,-0.001,-0.0,-0.0049691065044024,1.0252738952850553,1.0143891415527433,1.019544895950425,1.0,-0.0049691065044024,0.0,0.0,-0.0049691065044024,1.019544895950425,1.019544895950425
2025-02-24,5983.25,-0.0049691065044024,-0.0046797309154723,0,1,0.50356656,Bull,0.8962626564990505,0.8368082665963386,0.8368082665963386,0.0,-0.0039160375155136,-0.00475284578211,-0.0,-0.0046797309154723,1.0212588842474422,1.009567906399896,1.014773700181134,1.0,-0.0046797309154723,0.0,0.0,-0.0046797309154723,1.0147737001811339,1.0147737001811339
2025-02-25,5955.25,-0.0046797309154723,0.0001360242800469,1,1,0.71104175,Bull,0.8597847281334756,0.872311376858473,0.872311376858473,0.872311376858473,0.0001186555270138,8.315241675175937e-05,0.0001186555270138,0.0001360242800469,1.02138006225857,1.0096518544111883,1.0149117340431115,1.0,0.0001360242800469,0.0,0.0,0.0001360242800469,1.0149117340431117,1.0149117340431117
2025-02-26,5956.06005859375,0.0001360242800469,-0.0158645536555098,0,0,0.47905168,Bull,0.7967221821122293,0.941356996000335,0.0,0.0,-0.0,-0.0008723113768584,-0.0,-0.0158645536555098,1.02138006225857,1.0087711236119192,0.9988106123827784,1.0,-0.0158645536555098,0.0,0.0,-0.0158645536555098,0.9988106123827784,0.9988106123827784
2025-02-27,5861.56982421875,-0.0158645536555098,0.0158541446349889,1,1,0.5867065,Bull,1.0075252001650037,0.7443982541351538,0.7443982541351538,0.7443982541351538,0.0118017975870919,0.0110573993329567,0.0118017975870919,0.0158541446349889,1.033434183012837,1.0199255087612518,1.0146459002944568,1.0,0.0158541446349889,0.0,0.0,0.0158541446349889,1.0146459002944568,1.0146459002944568
2025-02-28,5954.5,0.0158541446349889,-0.0175967394669998,0,1,0.58807117,Bull,1.1114241815565855,0.6748098632779436,0.6748098632779436,0.6748098632779436,-0.0118744533538637,-0.0119440417447209,-0.0118744533538637,-0.0175967394669998,1.021162717012363,1.0077434759081016,0.9967914407357158,1.0,-0.0175967394669998,0.0,0.0,-0.0175967394669998,0.9967914407357158,0.9967914407357158
2025-03-03,5849.72021484375,-0.0175967394669998,-0.0122348266022004,0,1,0.73156005,Bull,1.2753751715727004,0.5880622554970663,0.5880622554970663,0.5880622554970663,-0.0071948397273054,-0.0072815873350863,-0.0071948397273054,-0.0122348266022004,1.0138156149279591,1.0004055037769133,0.9845958702997568,1.0,-0.0122348266022004,0.0,0.0,-0.0122348266022004,0.9845958702997568,0.9845958702997568
2025-03-04,5778.14990234375,-0.0122348266022004,0.0111592778931879,1,1,0.6808353,Bull,1.2898991282450525,0.5814408146940901,0.5814408146940901,0.5814408146940901,0.0064884596296129,0.0064818381888099,0.0064884596296129,0.0111592778931879,1.0203937166172905,1.00688997037559,0.995583249228917,1.0,0.0111592778931879,0.0,0.0,0.0111592778931879,0.995583249228917,0.995583249228917
2025-03-05,5842.6298828125,0.0111592778931879,-0.0178190070857499,0,1,0.8508248,Bull,1.2555186310156217,0.5973627005385858,0.5973627005385858,0.5973627005385858,-0.0106444101936597,-0.0106603320795042,-0.0106444101936597,-0.0178190070857499,1.0095322273385827,0.996156188923864,0.977842944256453,1.0,-0.0178190070857499,0.0,0.0,-0.0178190070857499,0.977842944256453,0.977842944256453
2025-03-06,5738.52001953125,-0.0178190070857499,0.005520617802748,1,1,0.8823277,High_Vol,1.3876473667073292,0.5404831356972435,0.5404831356972435,0.5404831356972435,0.0029838008210152,0.0029269212561739,0.0029838008210152,0.005520617802748,1.012544470427357,0.9990718596476946,0.9832412414228068,1.0,0.005520617802748,0.0,0.0,0.005520617802748,0.9832412414228068,0.9832412414228068
2025-03-07,5770.2001953125,0.005520617802748,-0.0269730913054258,0,1,0.7829538,High_Vol,1.2849518513751084,0.5836794578702521,0.5836794578702521,0.5836794578702521,-0.0157436393102357,-0.0157868356324087,-0.0157436393102357,-0.0269730913054258,0.9966033354993752,0.9832996764144716,0.9567201856426492,1.0,-0.0269730913054258,0.0,0.0,-0.0269730913054258,0.9567201856426492,0.9567201856426492
2025-03-10,5614.56005859375,-0.0269730913054258,-0.0075678653236531,0,1,0.51232666,High_Vol,1.6478121448637977,0.4551489697036991,0.4551489697036991,0.0,-0.003444506104917,-0.0035730365930836,-0.0,-0.0075678653236531,0.9931705292260667,0.9797863106886752,0.9494798561252852,1.0,-0.0075678653236531,0.0,0.0,-0.0075678653236531,0.9494798561252853,0.9494798561252853
2025-03-11,5572.06982421875,-0.0075678653236531,0.0048868699294464,1,1,0.7826937,High_Vol,1.5473250340460185,0.4847074683713122,0.4847074683713122,0.4847074683713122,0.0023687023517618,0.0023391438530942,0.0023687023517618,0.0048868699294464,0.995523054594345,0.9820781718146684,0.9541198406827992,1.0,0.0048868699294464,0.0,0.0,0.0048868699294464,0.9541198406827991,0.9541198406827991
2025-03-12,5599.2998046875,0.0048868699294464,-0.0138909842068353,0,1,0.8796935,High_Vol,1.425397386149347,0.5261690580379795,0.5261690580379795,0.5261690580379795,-0.0073090060753309,-0.0073504676649976,-0.0073090060753309,-0.0138909842068353,0.9882467705401828,0.9748594379682448,0.940866177044446,1.0,-0.0138909842068353,0.0,0.0,-0.0138909842068353,0.9408661770444461,0.9408661770444461
2025-03-13,5521.52001953125,-0.0138909842068353,0.0212658690830878,1,1,0.9061476,High_Vol,1.4417120037908784,0.5202148543037227,0.5202148543037227,0.5202148543037227,0.0110628209867005,0.0110568667829663,0.0110628209867005,0.0212658690830878,0.9991795676533538,0.9856383289059768,0.9608745139901784,1.0,0.0212658690830878,0.0,0.0,0.0212658690830878,0.9608745139901785,0.9608745139901785
2025-03-14,5638.93994140625,0.0212658690830878,0.0064161307191059,1,1,0.7972555,High_Vol,1.5635066597601983,0.4796909532288341,0.4796909532288341,0.4796909532288341,0.0030777598606887,0.0030372359596138,0.0030777598606887,0.0064161307191059,1.0022548024202975,0.9886319450817038,0.9670396104765968,1.0,0.0064161307191059,0.0,0.0,0.0064161307191059,0.9670396104765969,0.9670396104765969
2025-03-17,5675.1201171875,0.0064161307191059,-0.0106535121176365,0,1,0.8696807,High_Vol,1.448839257794831,0.5176557688956596,0.5176557688956596,0.5176557688956596,-0.0055148520066943,-0.0055528168223611,-0.0055148520066943,-0.0106535121176365,0.9967275155119512,0.9831422529859304,0.95673724226815,1.0,-0.0106535121176365,0.0,0.0,-0.0106535121176365,0.9567372422681499,0.9567372422681499
2025-03-18,5614.66015625,-0.0106535121176365,0.0107984955678945,1,1,0.8814615,High_Vol,1.4104030828426417,0.5317628762469725,0.5317628762469725,0.5317628762469725,0.0057422390623237,0.0057281319549724,0.0057422390623237,0.0107984955678945,1.0024509631860168,0.9887738215415428,0.9670685651384222,1.0,0.0107984955678945,0.0,0.0,0.0107984955678945,0.9670685651384222,0.9670685651384222
2025-03-19,5675.2900390625,0.0107984955678945,-0.0021848931523151,0,1,0.7611183,High_Vol,1.3543290944551922,0.5537797298091004,0.5537797298091004,0.5537797298091004,-0.0012099495395508,-0.0012319663931129,-0.0012099495395508,-0.0021848931523151,1.0012380481046876,0.9875556854230138,0.964955623652632,1.0,-0.0021848931523151,0.0,0.0,-0.0021848931523151,0.9649556236526321,0.9649556236526321
2025-03-20,5662.89013671875,-0.0021848931523151,0.0008246534476661,1,1,0.90653634,High_Vol,1.2480540373448166,0.6009355184616798,0.6009355184616798,0.6009355184616798,0.0004955635471244,0.0004484077584718,0.0004955635471244,0.0008246534476661,1.0017342251833223,0.9879985130542804,0.965751377634522,1.0,0.0008246534476661,0.0,0.0,0.0008246534476661,0.9657513776345221,0.9657513776345221
2025-03-21,5667.56005859375,0.0008246534476661,0.0176460001466336,1,1,0.82686454,High_Vol,1.1449255516146983,0.6550644266278,0.6550644266278,0.6550644266278,0.0115592669683286,0.0115051380601624,0.0115592669683286,0.0176460001466336,1.013313538523528,0.9993655723502052,0.9827930265858724,1.0,0.0176460001466336,0.0,0.0,0.0176460001466336,0.9827930265858725,0.9827930265858725
2025-03-24,5767.56982421875,0.0176460001466336,0.0015743334544251,1,1,0.62496126,High_Vol,1.256735995552538,0.5967840522227217,0.5967840522227217,0.5967840522227217,0.0009395370984816,0.0008812567240765,0.0009395370984816,0.0015743334544251,1.0142655841853647,1.0002462699806494,0.9843402705264024,1.0,0.0015743334544251,0.0,0.0,0.0015743334544251,0.9843402705264024,0.9843402705264024
2025-03-25,5776.64990234375,0.0015743334544251,-0.0111569349226271,0,1,0.56766135,High_Vol,1.153480024116898,0.6502063185482544,0.6502063185482544,0.6502063185482544,-0.0072543095823238,-0.0073077318486493,-0.0072543095823238,-0.0111569349226271,1.0069077876389876,0.9929367384570192,0.973358050186418,1.0,-0.0111569349226271,0.0,0.0,-0.0111569349226271,0.9733580501864181,0.9733580501864181
2025-03-26,5712.2001953125,-0.0111569349226271,-0.0033069808607638,0,1,0.5889766,High_Vol,1.170920974120376,0.6405214498471324,0.6405214498471324,0.6405214498471324,-0.0021181921755531,-0.0021278770442542,-0.0021181921755531,-0.0033069808607638,1.0047749634417071,0.9908238911648596,0.9701391737437812,1.0,-0.0033069808607638,0.0,0.0,-0.0033069808607638,0.9701391737437812,0.9701391737437812
2025-03-27,5693.31005859375,-0.0033069808607638,-0.019737220708344,0,1,0.6568387,High_Vol,1.0896531820560746,0.6882923964713428,0.6882923964713428,0.6882923964713428,-0.0135849789410299,-0.0136327498876541,-0.0135849789410299,-0.019737220708344,0.9911251167228774,0.977316236873897,0.9509913227537896,1.0,-0.019737220708344,0.0,0.0,-0.019737220708344,0.9509913227537897,0.9509913227537897
2025-03-28,5580.93994140625,-0.019737220708344,0.0055385215706533,1,1,0.548715,High_Vol,1.314072175062444,0.5707449059747121,0.5707449059747121,0.5707449059747121,0.0031610829730814,0.0030435354825848,0.0031610829730814,0.0055385215706533,0.9942581454535436,0.980290733518529,0.9562584087083658,1.0,0.0055385215706533,0.0,0.0,0.0055385215706533,0.9562584087083658,0.9562584087083658
2025-03-31,5611.85009765625,0.0055385215706533,0.0037812354559083,1,1,0.70353454,High_Vol,1.2203167859454818,0.6145945123740243,0.6145945123740243,0.6145945123740243,0.0023239265611953,0.002280076954796,0.0023239265611953,0.0037812354559083,0.996568728366448,0.9825258718290246,0.9598742469083844,1.0,0.0037812354559083,0.0,0.0,0.0037812354559083,0.9598742469083843,0.9598742469083843
2025-04-01,5633.06982421875,0.0037812354559083,0.0067281947157926,1,1,0.71249825,High_Vol,1.1268681303846917,0.6655614616982415,0.6655614616982415,0.6655614616982415,0.0044780271096333,0.004427060160309,0.0044780271096333,0.0067281947157926,1.0010313901486858,0.986875572972672,0.9663324677442588,1.0,0.0067281947157926,0.0,0.0,0.0067281947157926,0.9663324677442587,0.9663324677442587
2025-04-02,5670.97021484375,0.0067281947157926,-0.0483956333599014,0,1,0.85316616,High_Vol,1.0629233029518457,0.705601239447074,0.705601239447074,0.705601239447074,-0.0341480188825725,-0.0341880586603214,-0.0341480188825725,-0.0483956333599014,0.9668481513358406,0.953136212993444,0.9195661959315388,1.0,-0.0483956333599014,0.0,0.0,-0.0483956333599014,0.9195661959315389,0.9195661959315389
2025-04-03,5396.52001953125,-0.0483956333599014,-0.059749605345531,0,1,0.56065047,High_Vol,2.2388815385764103,0.334988692826011,0.334988692826011,0.334988692826011,-0.0200154421915694,-0.0203860547381905,-0.0200154421915694,-0.059749605345531,0.9474962580547522,0.933705525982408,0.8646224786355382,1.0,-0.059749605345531,0.0,0.0,-0.059749605345531,0.8646224786355382,0.8646224786355382
2025-04-04,5074.080078125,-0.059749605345531,-0.0023314724921273,0,1,0.6943971,High_Vol,3.234449665621286,0.2318787050457738,0.2318787050457738,0.2318787050457738,-0.0005406188223243,-0.0006437288101045,-0.0005406188223243,-0.0023314724921273,0.946984023743566,0.9331044728351792,0.8626066351105245,1.0,-0.0023314724921273,0.0,0.0,-0.0023314724921273,0.8626066351105245,0.8626066351105245
2025-04-07,5062.25,-0.0023314724921273,-0.0157005245629413,0,1,0.8257309,High_Vol,2.9496819474895752,0.2542647015344527,0.2542647015344527,0.2542647015344527,-0.0039920891919306,-0.0040144751884192,-0.0039920891919306,-0.0157005245629413,0.9432035790574484,0.9293585480807794,0.8490632584478155,1.0,-0.0157005245629413,0.0,0.0,-0.0157005245629413,0.8490632584478155,0.8490632584478155
2025-04-08,4982.77001953125,-0.0157005245629413,0.0951538764490484,1,1,0.8952832,High_Vol,2.777603381992111,0.2700169523346765,0.2700169523346765,0.2700169523346765,0.0256931597216023,0.0256774074708021,0.0256931597216023,0.0951538764490484,0.9674374592641584,0.9532220662063228,0.9298549188395856,1.0,0.0951538764490484,0.0,0.0,0.0951538764490484,0.9298549188395855,0.9298549188395855
2025-04-09,5456.89990234375,0.0951538764490484,-0.0346075795847269,0,1,0.62019116,High_Vol,4.639614572633483,0.1616513588054996,0.1616513588054996,0.1616513588054996,-0.0055943622648405,-0.0057027278583697,-0.0055943622648405,-0.0346075795847269,0.9620252636484578,0.9477861001741552,0.8976748907335947,1.0,-0.0346075795847269,0.0,0.0,-0.0346075795847269,0.8976748907335947,0.8976748907335947
2025-04-10,5268.0498046875,-0.0346075795847269,0.0180920952017089,1,1,0.7391774,High_Vol,4.475687881809672,0.1675720067630698,0.1675720067630698,0.1675720067630698,0.0030317286994988,0.0030258080515412,0.0030317286994988,0.0180920952017089,0.9649418632499038,0.950653918987201,0.9139157103169306,1.0,0.0180920952017089,0.0,0.0,0.0180920952017089,0.9139157103169306,0.9139157103169306
2025-04-11,5363.35986328125,0.0180920952017089,0.0079447123908689,1,0,0.49436855,High_Vol,4.13846613260664,0.1812265646179416,0.0,0.0,0.0,-0.000167572006763,0.0,0.0079447123908689,0.9649418632499038,0.950494616002259,0.9211765077848952,1.0,0.0079447123908689,0.0,0.0,0.0079447123908689,0.9211765077848953,0.9211765077848953
2025-04-14,5405.97021484375,0.0079447123908689,-0.0017277808903947,0,1,0.5220472,High_Vol,3.784307895870776,0.1981868337981584,0.1981868337981584,0.1981868337981584,-0.0003424234241642,-0.0005406102579624,-0.0003424234241642,-0.0017277808903947,0.9646114445529704,0.94998076886271,0.919584916618064,1.0,-0.0017277808903947,0.0,0.0,-0.0017277808903947,0.9195849166180641,0.9195849166180641
2025-04-15,5396.6298828125,-0.0017277808903947,-0.0224083715440897,0,1,0.62800545,High_Vol,3.4546322583461206,0.2170998080007094,0.2170998080007094,0.2170998080007094,-0.0048648531598304,-0.0048837661340329,-0.0048648531598304,-0.0224083715440897,0.9599187515189284,0.9453412849557558,0.8989785161401458,1.0,-0.0224083715440897,0.0,0.0,-0.0224083715440897,0.8989785161401458,0.8989785161401458
